"X","gvkey","ticker","compname","year","sic4","salesmillions","employees","breach","breach_this_year","breachtype_this_year","bad_breach","internal_breach","rand_breach","breach_sum","bad_breach_sum","industry","industry_breach_sum","industry_bad_breach_sum","industry_translate","ag_frst_fsh","mining","construction","manuf","trn_comm_elc_gas","wholesale","retail","finance_insurance","services","mean_hits","max_hits","volume","price.open","price.high","price.low","price.close","price.adjusted","ret.adjusted.prices","ret.closing.prices","volume_pct","price.open_pct","price.high_pct","price.low_pct","price.close_pct","price.adjusted_pct","ret.adjusted.prices_pct","ret.closing.prices_pct","salesmillions_pct","employees_pct","mean_hits_pct","max_hits_pct"
587,4016,"DG","DOLLAR GENERAL CORP",2006,5331,7832.5601,69.5,0,0,"",0,0,0,0,0,8,1,1,"Variety stores",0,0,0,0,0,0,1,0,0,72.09433962,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.035076734,1.07751938,1.10359307,1.049382716
588,4016,"DG","DOLLAR GENERAL CORP",2007,5331,7887.5098,71.5,0,0,"",0,0,0,0,0,8,0,0,"Variety stores",0,0,0,0,0,0,1,0,0,77.86538462,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.007015548,1.028776978,1.080048517,1.105882353
589,4016,"DG","DOLLAR GENERAL CORP",2008,5331,8364.1904,72.5,0,0,"",0,0,0,0,0,8,2,1,"Variety stores",0,0,0,0,0,0,1,0,0,83.57692308,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.060434866,1.013986014,1.073351445,0.989361702
590,4016,"DG","DOLLAR GENERAL CORP",2009,5331,9470.0996,79.800003,0,0,"",0,0,0,0,0,8,0,0,"Variety stores",0,0,0,0,0,0,1,0,0,83,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.132219515,1.100689697,0.993097101,0.978494624
591,99990031,"DHI","D R HORTON INC",2005,1531,28165.68,133,0,0,"",0,0,0,0,0,3,0,0,"#N/A",0,0,1,0,0,0,0,0,0,5.615384615,10,723886600,30.5625,42.110001,26.91,29.512501,23.807894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
592,99990031,"DHI","D R HORTON INC",2006,1531,28165.68,133,0,0,"",0,0,0,0,0,3,0,0,"#N/A",0,0,1,0,0,0,0,0,0,5.169811321,9,888756200,36.459999,41.389999,20,36.939999,30.130629,0.265573049,0.251672944,1.227756115,1.192965202,0.982901876,0.743218135,1.251672944,1.265573049,NA,NA,1,1,0.920651331,0.9
593,99990031,"DHI","D R HORTON INC",2007,1531,28165.68,133,0,0,"",0,0,0,0,0,3,0,0,"#N/A",0,0,1,0,0,0,0,0,0,4.961538462,7,1586674100,26.290001,30.860001,10.41,26.040001,21.655113,-0.281292369,-0.295073045,1.785274859,0.721064227,0.745590765,0.5205,0.704926955,0.718707631,"-1.059190192","-1.172446434",1,1,0.959713644,0.777777778
594,99990031,"DHI","D R HORTON INC",2008,1531,28165.68,133,0,0,"",0,0,0,0,0,3,0,0,"#N/A",0,0,1,0,0,0,0,0,0,4.634615385,6,2506128500,13.19,17.309999,4.34,12.84,11.034984,-0.490421315,-0.506912461,1.579485352,0.501711658,0.560920235,0.41690682,0.493087539,0.509578685,"1.743457591","1.71792195",1,1,0.934108527,0.857142857
595,99990031,"DHI","D R HORTON INC",2009,1531,28165.68,133,0,0,"",0,0,0,0,0,3,0,0,"#N/A",0,0,1,0,0,0,0,0,0,4.596153846,6,2394784700,7.1,13.79,5.96,7.34,6.480109,-0.412766797,-0.42834891,0.955571392,0.538286581,0.796649382,1.373271889,0.57165109,0.587233203,"0.841657538","0.845015545",1,1,0.991701245,1
596,3980,"DIS","Disney, Walt Company (The)",2005,4833,28165.68,133,1,0,"",0,0,0,0,0,6,0,0,"Television broadcasting stations",0,0,0,0,1,0,0,0,0,65.25,80,1852113600,27.426035,29.467455,22.642998,27.465483,22.874989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
597,3980,"DIS","Disney, Walt Company (The)",2006,4833,29285.1,133,1,1,"StolenLaptop",0,0,1,1,0,6,4,0,"Television broadcasting stations",0,0,0,0,1,0,0,0,0,73.32075472,98,2661992200,23.747534,34.368835,23.658777,24.063116,20.257336,-0.114432973,-0.123877923,1.437272638,0.865875581,1.166331975,1.044860623,0.876122077,0.885567027,NA,NA,1.039744114,1,1.123689727,1.225
598,3980,"DIS","Disney, Walt Company (The)",2007,4833,29497.449,137,0,1,"StolenLaptop",0,0,1,2,0,6,1,0,"Television broadcasting stations",0,0,0,0,1,0,0,0,0,77.98076923,94,2551167100,33.737671,36.045364,31.24,33.72781,28.654245,0.414512007,0.401639339,0.958367609,1.420681027,1.048780501,1.32044019,1.401639339,1.414512007,"-3.622312659","-3.242218853",1.007251094,1.030075188,1.063556554,0.959183673
599,3980,"DIS","Disney, Walt Company (The)",2008,4833,30267.369,150,0,0,"",0,0,0,2,0,6,2,0,"Television broadcasting stations",0,0,0,0,1,0,0,0,0,82.98076923,100,3751199700,32.32,34.990002,18.73,31.84,27.342632,-0.045773776,-0.055971912,1.470385731,0.957979583,0.970721283,0.599551857,0.944028088,0.954226224,"-0.110428107","-0.139358639",1.02610124,1.094890511,1.064118372,1.063829787
600,3980,"DIS","Disney, Walt Company (The)",2009,4888,29020.32,144,0,0,"",0,0,0,2,0,6,2,0,"Cable and other pay television services",0,0,0,0,1,0,0,0,0,79.76923077,92,3466243900,22.76,32.43,15.59,23.92,20.84922,-0.237483063,-0.248743719,0.924036089,0.704207921,0.926836186,0.832354511,0.751256281,0.762516937,"5.188190322","4.444081173",0.958798897,0.96,0.961297798,0.92
601,60900,"DISH","DISH NETWORK CORP",2005,4841,7428.9399,21,0,0,"",0,0,0,0,0,6,0,0,"Cable and other pay television services",0,0,0,0,1,0,0,0,0,80.75,99,513687000,33.220001,33.119999,24.52,33.099998,24.309177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
602,60900,"DISH","DISH NETWORK CORP",2006,4841,8386.6201,21,0,0,"",0,0,0,0,0,6,4,0,"Cable and other pay television services",0,0,0,0,1,0,0,0,0,79.49056604,92,489529200,27.23,38.450001,27.200001,28.120001,20.651789,-0.150452975,-0.150453091,0.952971751,0.819686911,1.160930017,1.109298573,0.849546909,0.849547025,NA,NA,1.128912094,1,0.984403295,0.929292929
603,60900,"DISH","DISH NETWORK CORP",2007,4841,9212.5498,23,0,0,"",0,0,0,0,0,6,1,0,"Cable and other pay television services",0,0,0,0,1,0,0,0,0,75.21153846,91,594719000,38.049999,51.080002,36.77,38.369999,28.179552,0.364509002,0.364509162,1.214879521,1.397355821,1.328478561,1.351838186,1.364509162,1.364509002,"-2.422743731","-2.422742932",1.098481831,1.095238095,0.946169366,0.989130435
604,60900,"DISH","DISH NETWORK CORP",2008,4841,9291.5898,26,0,0,"",0,0,0,0,0,6,2,0,"Cable and other pay television services",0,0,0,0,1,0,0,0,0,72.53846154,100,827159900,33.139999,35.66,8.37,32.099998,26.189552,-0.070618582,-0.163408944,1.390841557,0.870959261,0.698120568,0.227631221,0.836591056,0.929381418,"-0.193736181","-0.44829859",1.008579601,1.130434783,0.964459218,1.098901099
605,60900,"DISH","DISH NETWORK CORP",2009,4841,9363.9502,24.5,0,0,"",0,0,0,0,0,6,2,0,"Cable and other pay television services",0,0,0,0,1,0,0,0,0,74.13461538,87,1104105800,11.15,22.15,9.07,11.74,9.578361,-0.634267856,-0.63426789,1.334815433,0.336451428,0.621144139,1.083632019,0.36573211,0.365732144,"8.981600017","3.881475985",1.007787731,0.942307692,1.022004242,0.87
606,145911,"DJO","DJO, Inc.",2005,3842,252.32001,1.7,0,0,"",0,0,0,0,0,5,1,0,"#N/A",0,0,0,1,0,0,0,0,0,0.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
607,145911,"DJO","DJO, Inc.",2006,3842,352.82001,3,0,0,"",0,0,0,0,0,5,5,0,"#N/A",0,0,0,1,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.398303725,1.764705882,3.333333333,1
608,145911,"DJO","DJO, Inc.",2007,3842,283.29001,3.9089999,1,0,"",0,0,0,0,0,5,6,2,"#N/A",0,0,0,1,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.802930678,1.302999967,1,1
609,145911,"DJO","DJO, Inc.",2008,3842,283.29001,3.9089999,0,1,"Stolen Laptop",0,0,1,1,0,5,5,0,"#N/A",0,0,0,1,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1
610,145911,"DJO","DJO, Inc.",2009,3842,283.29001,3.9089999,0,0,"",0,0,0,1,0,5,0,0,"#N/A",0,0,0,1,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1
611,160892,"DLLR","DOLLAR FINANCIAL CORP",2005,6099,283.29001,3.9089999,0,0,"",0,0,0,0,0,9,3,0,"Functions related to depository banking",0,0,0,0,0,0,0,1,0,0.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
612,160892,"DLLR","DOLLAR FINANCIAL CORP",2006,6099,306.54999,4.2259998,0,0,"",0,0,0,0,0,9,7,0,"Functions related to depository banking",0,0,0,0,0,0,0,1,0,0.777777778,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.082106602,1.081094886,1.555555556,1
613,160892,"DLLR","DOLLAR FINANCIAL CORP",2007,6099,378.57001,4.7950001,0,0,"",0,0,0,0,0,9,2,1,"Functions related to depository banking",0,0,0,0,0,0,0,1,0,0.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.234937277,1.134642765,1.028571429,1
614,160892,"DLLR","DOLLAR FINANCIAL CORP",2008,6099,457.64001,5.4899998,0,0,"",0,0,0,0,0,9,2,0,"Functions related to depository banking",0,0,0,0,0,0,0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.208864934,1.144942583,1.25,1
615,160892,"DLLR","DOLLAR FINANCIAL CORP",2009,6099,423.76001,4.5219998,0,0,"",0,0,0,0,0,9,6,3,"Functions related to depository banking",0,0,0,0,0,0,0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.925968011,0.823679411,1,1
616,31587,"DLTR","Dollar Tree Stores, Inc.",2005,5331,2992.49,37.400002,1,0,"",0,0,0,0,0,8,0,0,"Variety stores",0,0,0,0,0,0,1,0,0,0,0,992690000,9.683333,9.6,6.916667,9.513333,9.513333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
617,31587,"DLTR","Dollar Tree Stores, Inc.",2006,5331,3390.53,42.200001,0,1,"FraudSe",0,0,0,1,0,8,2,1,"Variety stores",0,0,0,0,0,0,1,0,0,0,0,756387600,7.99,10.666667,8.066667,8.066667,8.066667,-0.152067209,-0.152067209,0.761957509,0.825129116,1.111111146,1.166265052,0.847932791,0.847932791,NA,NA,1.133012976,1.128342212,NA,NA
618,31587,"DLTR","Dollar Tree Stores, Inc.",2007,5331,3524.24,42.599998,0,0,"",0,0,0,1,0,8,0,0,"Variety stores",0,0,0,0,0,0,1,0,0,0,0,1154538600,10.123333,15.19,8.613334,10.23,10.23,0.268181766,0.268181766,1.526384885,1.267000375,1.424062455,1.067768634,1.268181766,1.268181766,"-1.76357393","-1.76357393",1.039436312,1.009478602,NA,NA
619,31587,"DLTR","Dollar Tree, Inc.",2008,5331,3715.0601,45.84,0,0,"",0,0,0,1,0,8,2,1,"Variety stores",0,0,0,0,0,0,1,0,0,0,0,1530127000,8.64,14.583333,7.1,8.436666,8.436666,-0.175301466,-0.175301466,1.325314719,0.853473851,0.960061422,0.824303342,0.824698534,0.824698534,"-0.653666612","-0.653666612",1.054145036,1.076056389,NA,NA
620,31587,"DLTR","Dollar Tree, Inc.",2009,5331,4199.5898,54.48,0,0,"",0,0,0,1,0,8,0,0,"Variety stores",0,0,0,0,0,0,1,0,0,0,0,1346907200,13.966666,17.110001,11.226666,14.016666,14.016666,0.661398709,0.661398709,0.880258436,1.616512269,1.173257238,1.581220563,1.661398709,1.661398709,"-3.772921716","-3.772921716",1.130423112,1.188481675,NA,NA
621,228598,"DMHYY","DUCATI MOTOR HOLDING SPA",2005,3751,370.70001,1.1339999,0,0,"",0,0,0,0,0,5,1,0,"#N/A",0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
622,228598,"DMHYY","DUCATI MOTOR HOLDING SPA",2006,3751,381.92999,4.3499999,0,0,"",0,0,0,0,0,5,5,0,"#N/A",0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.030293984,3.835979086,NA,NA
623,228598,"DMHYY","DUCATI MOTOR HOLDING SPA",2007,3751,1272.85,4.3499999,0,0,"",0,0,0,0,0,5,6,2,"#N/A",0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.33267885,1,NA,NA
624,228598,"DMHYY","DUCATI MOTOR HOLDING SPA",2008,3751,1272.85,4.3499999,0,0,"",0,0,0,0,0,5,5,0,"#N/A",0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA
625,228598,"DMHYY","DUCATI MOTOR HOLDING SPA",2009,3751,1272.85,4.3499999,0,0,"",0,0,0,0,0,5,0,0,"#N/A",0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA
626,4094,"DNB","DUN & BRADSTREET CORP",2005,7320,1272.85,4.3499999,0,0,"",0,0,0,0,0,10,0,0,"Advertising, nec",0,0,0,0,0,0,0,0,1,18.92307692,54,72280300,59.450001,67.879997,55.040001,58.93,48.383602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
627,4094,"DNB","DUN & BRADSTREET CORP",2006,7320,1307.99,4.4000001,0,0,"",0,0,0,0,0,10,1,0,"Advertising, nec",0,0,0,0,0,0,0,0,1,22.8490566,61,82344100,66.959999,84.25,65.5,67.699997,55.584076,0.148820545,0.148820584,1.139232958,1.126324607,1.241160927,1.190043583,1.148820584,1.148820545,NA,NA,1.027607338,1.011494299,1.207470471,1.12962963
628,4094,"DNB","DUN & BRADSTREET CORP",2007,7320,1328.42,4.9000001,0,0,"",0,0,0,0,0,10,4,1,"Advertising, nec",0,0,0,0,0,0,0,0,1,28.88461538,81,89510000,83.099998,106.629997,82.279999,82.279999,67.554779,0.215362094,0.21536193,1.087023843,1.241039415,1.265637947,1.256183191,1.21536193,1.215362094,"1.447126098","1.447124614",1.015619385,1.113636361,1.264149146,1.327868852
629,4094,"DNB","DUN & BRADSTREET CORP",2008,7320,1380.72,4.9000001,0,0,"",0,0,0,0,0,10,1,0,"Advertising, nec",0,0,0,0,0,0,0,0,1,36.48076923,94,109508600,88.449997,98.779999,64.400002,85.900002,71.302032,0.055469843,0.043996148,1.223423081,1.064380254,0.92638096,0.782693276,1.043996148,1.055469843,"0.25756549","0.204289346",1.039370079,1,1.26298269,1.160493827
630,4094,"DNB","DUN & BRADSTREET CORP",2009,7320,1354.3199,5,0,0,"",0,0,0,0,0,10,2,1,"Advertising, nec",0,0,0,0,0,0,0,0,1,40.86538462,100,132408600,77.400002,84.639999,69.800003,77.809998,65.491096,-0.081497481,-0.094179323,1.209115996,0.875070714,0.856853613,1.083850945,0.905820677,0.918502519,"-1.469221406","-2.14062656",0.980879469,1.020408142,1.120189773,1.063829787
631,160211,"DPZ","Domino's Pizza, Inc.",2005,5812,1332.8101,13.5,0,0,"",0,0,0,0,0,8,0,0,"Eating places",0,0,0,0,0,0,1,0,0,2.269230769,4,91140200,17.77,25.639999,16.5,17.530001,8.500484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
632,160211,"DPZ","Domino's Pizza, Inc.",2006,5812,1227.71,13.3,0,0,"",0,0,0,0,0,8,2,1,"Eating places",0,0,0,0,0,0,1,0,0,3.075471698,4,107651600,24.360001,28.75,21.84,24.790001,12.245767,0.440596441,0.414147153,1.181164843,1.370849803,1.121294896,1.323636364,1.414147153,1.440596441,NA,NA,0.92114398,0.985185185,1.355292613,1
633,160211,"DPZ","Domino's Pizza, Inc.",2007,5812,1215.1801,12.5,1,0,"",0,0,0,0,0,8,0,0,"Eating places",0,0,0,0,0,0,1,0,0,2.903846154,4,170258800,27.799999,33.66,12.75,28.040001,14.115567,0.152689497,0.131101245,1.581572406,1.141215019,1.170782609,0.583791209,1.131101245,1.152689497,"0.346551816","0.316557157",0.989794088,0.939849624,0.944195375,1
634,160211,"DPZ","Domino's Pizza, Inc.",2008,5812,1139.83,10.5,0,1,"Disposal_Document",0,0,1,1,0,8,3,1,"Eating places",0,0,0,0,0,0,1,0,0,2.730769231,4,129382500,13.22,14.92,2.83,12.8,11.053535,-0.216925895,-0.543509289,0.759916668,0.475539585,0.44325609,0.221960784,0.456490711,0.783074105,"-1.42069952","-4.145721788",0.937992648,0.84,0.940397351,1
635,160211,"DPZ","Domino's Pizza, Inc.",2009,5812,1127.17,10.2,0,0,"",0,0,0,1,0,8,0,0,"Eating places",0,0,0,0,0,0,1,0,0,2.519230769,3,132321800,4.72,9.67,5.02,5.02,4.335059,-0.607812433,-0.6078125,1.02271791,0.357034796,0.648123324,1.77385159,0.3921875,0.392187567,"2.801935812","1.118311154",0.988893081,0.971428571,0.922535211,0.75
636,154255,"DRCT","DIRECT GENERAL CORP",2005,6331,449.72,2.4530001,0,0,"",0,0,0,0,0,9,3,0,"Fire, marine, and casualty insurance",0,0,0,0,0,0,0,1,0,0.113636364,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
637,154255,"DRCT","DIRECT GENERAL CORP",2006,6331,455.20999,2.4260001,0,0,"",0,0,0,0,0,9,7,0,"Fire, marine, and casualty insurance",0,0,0,0,0,0,0,1,0,0.166666667,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.012207574,0.98899307,1.466666667,1
638,154255,"DRCT","DIRECT GENERAL CORP",2007,6331,5044,157.3,0,0,"",0,0,0,0,0,9,2,1,"Fire, marine, and casualty insurance",0,0,0,0,0,0,0,1,0,0.045454545,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.08060041,64.83923888,0.272727273,1
639,154255,"DRCT","DIRECT GENERAL CORP",2008,6331,5044,157.3,0,0,"",0,0,0,0,0,9,2,0,"Fire, marine, and casualty insurance",0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0
640,154255,"DRCT","DIRECT GENERAL CORP",2009,6331,5044,157.3,0,0,"",0,0,0,0,0,9,6,3,"Fire, marine, and casualty insurance",0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA
641,31846,"DRI","DARDEN RESTAURANTS INC",2005,5812,5044,157.3,0,0,"",0,0,0,0,0,8,0,0,"Eating places",0,0,0,0,0,0,1,0,0,20.69230769,25,390175700,24.796785,34.987247,23.464874,24.331959,15.554141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
642,31846,"DRI","DARDEN RESTAURANTS INC",2006,5812,4755.23,156.5,0,0,"",0,0,0,0,0,8,2,1,"Eating places",0,0,0,0,0,0,1,0,0,19.52830189,25,408321100,35.264355,39.501442,29.757931,34.406212,22.191738,0.42674147,0.414033782,1.046505715,1.42213416,1.129024013,1.26819053,1.414033782,1.42674147,NA,NA,0.942749802,0.994914177,0.943746931,1
643,31846,"DRI","DARDEN RESTAURANTS INC",2007,5812,5504.5,178.2,0,0,"",0,0,0,0,0,8,0,0,"Eating places",0,0,0,0,0,0,1,0,0,17.90384615,21,445741100,35.907963,42.084812,24.412409,36.042049,23.512823,0.059530488,0.047544815,1.091643562,1.018250951,1.065399385,0.820366476,1.047544815,1.059530488,"0.139500125","0.114833179",1.157567562,1.138658147,0.91681531,0.84
644,31846,"DRI","DARDEN RESTAURANTS INC",2008,5812,5772.6602,178.692,0,0,"",0,0,0,0,0,8,3,1,"Eating places",0,0,0,0,0,0,1,0,0,16.82692308,19,816561100,25.020262,33.476555,12.103406,23.822435,15.781334,-0.328820108,-0.339037717,1.8319179,0.696788676,0.795454545,0.495789088,0.660962283,0.671179892,"-5.523558051","-7.13090825",1.048716541,1.002760943,0.939849624,0.904761905
645,31846,"DRI","DARDEN RESTAURANTS INC",2009,5812,5710.3799,174.07899,0,0,"",0,0,0,0,0,8,0,0,"Eating places",0,0,0,0,0,0,1,0,0,16.48076923,19,857793200,25.467211,35.988415,21.051346,26.405806,18.026827,0.142287908,0.108442777,1.050494813,1.017863482,1.075033408,1.739291072,1.108442777,1.142287908,"-0.432722648","-0.31985461",0.989211161,0.974184575,0.979428571,1
646,113362,"DRIV","Digital River, Inc.",2005,5045,194.34,0.94800001,0,0,"",0,0,0,0,0,7,0,0,"Computers, peripherals, and software",0,0,0,0,0,1,0,0,0,4.307692308,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
647,113362,"DRIV","Digital River, Inc.",2006,5045,262.76999,1.086,0,0,"",0,0,0,0,0,7,1,1,"Computers, peripherals, and software",0,0,0,0,0,1,0,0,0,4.301886792,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.352114799,1.145569608,0.998652291,0.857142857
648,113362,"DRIV","Digital River, Inc.",2007,5045,290.14001,1.265,0,0,"",0,0,0,0,0,7,0,0,"Computers, peripherals, and software",0,0,0,0,0,1,0,0,0,4.673076923,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.104159611,1.164825046,1.086285425,1.166666667
649,113362,"DRIV","Digital River, Inc.",2008,5045,315.31,1.335,0,0,"",0,0,0,0,0,7,0,0,"Computers, peripherals, and software",0,0,0,0,0,1,0,0,0,4.653846154,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.086751186,1.055335968,0.995884774,1
650,113362,"DRIV","Digital River, Inc.",2009,5045,324.14001,1.239,1,0,"",0,0,0,0,0,7,0,0,"Computers, peripherals, and software",0,0,0,0,0,1,0,0,0,4.25,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.028004218,0.928089888,0.91322314,0.714285714
651,3707,"DST","DST SYSTEMS INC",2005,7374,2217.6101,10.5,0,0,"",0,0,0,0,0,10,0,0,"Data processing and preparation",0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
652,3707,"DST","DST SYSTEMS INC",2006,7374,1909.75,10.5,0,0,"",0,0,0,0,0,10,1,0,"Data processing and preparation",0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86117483,1,NA,NA
653,3707,"DST","DST SYSTEMS INC",2007,7374,1910.0699,11,0,0,"",0,0,0,0,0,10,4,1,"Data processing and preparation",0,0,0,0,0,0,0,0,1,1.583333333,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.000167509,1.047619048,NA,NA
654,3707,"DST","DST SYSTEMS INC",2008,7374,1827.9,10.9,0,0,"",0,0,0,0,0,10,1,0,"Data processing and preparation",0,0,0,0,0,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.956980684,0.990909091,0.631578947,0.25
655,3707,"DST","DST SYSTEMS INC",2009,7374,1780.52,11.2,0,0,"",0,0,0,0,0,10,2,1,"Data processing and preparation",0,0,0,0,0,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.974079545,1.027522936,1,1
656,24171,"DSW","DSW, Inc.",2005,5661,2576.6599,18,0,1,"Hack",1,0,0,1,1,8,1,1,"Shoe stores",0,0,0,0,0,0,1,0,0,1,1,107769400,12,13.555,8.855,12.05,9.433791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
657,24171,"DSW","DSW, Inc.",2006,5661,2628.46,17.341999,0,0,"",0,0,0,1,1,8,2,1,"Shoe stores",0,0,0,0,0,0,1,0,0,1,1,162161800,13.2,19.955,12.875,12.875,10.079675,0.068464947,0.06846473,1.504710985,1.1,1.472150498,1.453980802,1.06846473,1.068464947,NA,NA,1.020103584,0.963444389,1,1
658,24171,"DSW","DSW, Inc.",2007,5661,1559.67,11.8,0,0,"",0,0,0,1,1,8,0,0,"Shoe stores",0,0,0,0,0,0,1,0,0,1,1,223612800,19.32,22.055,8.575,19.535,15.293705,0.517281559,0.517281553,1.37894868,1.463636364,1.105236783,0.666019417,1.517281553,1.517281559,"7.555421898","7.555445719",0.593377871,0.680429055,1,1
659,24171,"DSW","DSW, Inc.",2008,5661,1170.08,12.5,0,0,"",0,0,0,1,1,8,3,1,"Shoe stores",0,0,0,0,0,0,1,0,0,1,1,243558600,9.35,10.205,4,8.755,6.854178,-0.551830116,-0.551830049,1.089197935,0.483954451,0.462706869,0.466472303,0.448169951,0.448169884,"-1.066788688","-1.06678857",0.75020998,1.059322034,1,1
660,24171,"DSW","DSW, Inc.",2009,5661,1286.5699,10,0,0,"",0,0,0,1,1,8,0,0,"Shoe stores",0,0,0,0,0,0,1,0,0,1,1,167128000,6.165,13.455,3.335,6.08,4.759954,-0.305539774,-0.305539692,0.686192153,0.659358289,1.318471338,0.83375,0.694460308,0.694460226,"0.553684487","0.553684404",1.09955721,0.8,1,1
661,221616,"DTEGY","DEUTSCHE TELEKOM",2005,4813,63913.488,243.69501,0,0,"",0,0,0,0,0,6,0,0,"#N/A",0,0,0,0,1,0,0,0,0,0,0,154549000,22.5,22.370001,16.35,22.370001,9.988797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
662,221616,"DTEGY","DEUTSCHE TELEKOM",2006,4813,70569.961,248.8,0,0,"",0,0,0,0,0,6,4,0,"#N/A",0,0,0,0,1,0,0,0,0,0,0,186990100,16.860001,18.360001,13.76,17.120001,7.960817,-0.203025449,-0.234689306,1.209908184,0.749333378,0.820742073,0.841590214,0.765310694,0.796974551,NA,NA,1.104148173,1.020948275,NA,NA
